FACILITY_ID,Industry
"1,000,240","Paper Mills, except Newsprint"
"1,000,240","Paper Mills, except Newsprint"
"1,000,240","Paper Mills, except Newsprint"
"1,000,240","Paper Mills, except Newsprint"
"1,003,488","Paper Mills, except Newsprint"
"1,003,488","Paper Mills, except Newsprint"
"1,003,488","Paper Mills, except Newsprint"
"1,003,488","Paper Mills, except Newsprint"
"1,003,488","Paper Mills, except Newsprint"
"1,006,048","Paper Mills, except Newsprint"
"1,006,048","Paper Mills, except Newsprint"
"1,006,048","Paper Mills, except Newsprint"
"1,006,048","Paper Mills, except Newsprint"
"1,006,048","Paper Mills, except Newsprint"
"1,000,248","Paper Mills, except Newsprint"
"1,000,248","Paper Mills, except Newsprint"
"1,000,248","Paper Mills, except Newsprint"
"1,000,248","Paper Mills, except Newsprint"
"1,000,248","Paper Mills, except Newsprint"
"1,002,963","Paper Mills, except Newsprint"
"1,002,963","Paper Mills, except Newsprint"
"1,002,963","Paper Mills, except Newsprint"
"1,002,963","Paper Mills, except Newsprint"
"1,002,963","Paper Mills, except Newsprint"
"1,006,367","Paper Mills, except Newsprint"
"1,006,367","Paper Mills, except Newsprint"
"1,006,367","Paper Mills, except Newsprint"
"1,006,367","Paper Mills, except Newsprint"
"1,006,367","Paper Mills, except Newsprint"
"1,002,011","Paper Mills, except Newsprint"
"1,002,011","Paper Mills, except Newsprint"
"1,002,011","Paper Mills, except Newsprint"
"1,002,011","Paper Mills, except Newsprint"
"1,002,011","Paper Mills, except Newsprint"
"1,002,834","Paper Mills, except Newsprint"
"1,002,834","Paper Mills, except Newsprint"
"1,002,834","Paper Mills, except Newsprint"
"1,002,834","Paper Mills, except Newsprint"
"1,002,834","Paper Mills, except Newsprint"
"1,002,124",Ethyl Alcohol
"1,002,124",Ethyl Alcohol
"1,002,124",Ethyl Alcohol
"1,002,124",Ethyl Alcohol
"1,002,124",Ethyl Alcohol
"1,003,954",Ethyl Alcohol
"1,003,954",Ethyl Alcohol
"1,003,954",Ethyl Alcohol
"1,003,954",Ethyl Alcohol
"1,003,954",Ethyl Alcohol
"1,006,080",Pulp Mills
"1,006,080",Pulp Mills
"1,006,080",Pulp Mills
"1,006,080",Pulp Mills
"1,006,080",Pulp Mills
"1,000,324",Pulp Mills
"1,000,324",Pulp Mills
"1,000,324",Pulp Mills
"1,000,324",Pulp Mills
"1,000,324",Pulp Mills
"1,001,889",Pulp Mills
"1,001,889",Pulp Mills
"1,001,889",Pulp Mills
"1,001,889",Pulp Mills
"1,001,889",Pulp Mills
"1,000,305",Pulp Mills
"1,000,305",Pulp Mills
"1,000,305",Pulp Mills
"1,000,305",Pulp Mills
"1,000,305",Pulp Mills
"1,001,237",Pulp Mills
"1,001,237",Pulp Mills
"1,001,237",Pulp Mills
"1,001,237",Pulp Mills
"1,001,237",Pulp Mills
"1,006,962",Pulp Mills
"1,006,962",Pulp Mills
"1,006,962",Pulp Mills
"1,006,962",Pulp Mills
"1,006,962",Pulp Mills
"1,004,705",Pulp Mills
"1,004,705",Pulp Mills
"1,004,705",Pulp Mills
"1,004,705",Pulp Mills
"1,004,705",Pulp Mills
"1,007,214",Pulp Mills
"1,007,214",Pulp Mills
"1,007,214",Pulp Mills
"1,007,214",Pulp Mills
"1,007,214",Pulp Mills
"1,004,901",Pulp Mills
"1,004,901",Pulp Mills
"1,004,901",Pulp Mills
"1,004,901",Pulp Mills
"1,004,901",Pulp Mills
"1,002,733",Pulp Mills
"1,002,733",Pulp Mills
"1,002,733",Pulp Mills
"1,002,733",Pulp Mills
"1,002,733",Pulp Mills
"1,004,017",Pulp Mills
"1,004,017",Pulp Mills
"1,004,017",Pulp Mills
"1,004,017",Pulp Mills
"1,004,017",Pulp Mills
"1,006,994",Pulp Mills
"1,006,994",Pulp Mills
"1,006,994",Pulp Mills
"1,006,994",Pulp Mills
"1,006,994",Pulp Mills
"1,005,853",Ethyl Alcohol
"1,005,853",Ethyl Alcohol
"1,005,853",Ethyl Alcohol
"1,005,853",Ethyl Alcohol
"1,005,853",Ethyl Alcohol
"1,007,529",Ethyl Alcohol
"1,007,529",Ethyl Alcohol
"1,007,529",Ethyl Alcohol
"1,007,529",Ethyl Alcohol
"1,007,529",Ethyl Alcohol
"1,006,141",Ethyl Alcohol
"1,006,141",Ethyl Alcohol
"1,006,141",Ethyl Alcohol
"1,006,141",Ethyl Alcohol
"1,006,141",Ethyl Alcohol
"1,002,177",Ethyl Alcohol
"1,002,177",Ethyl Alcohol
"1,002,177",Ethyl Alcohol
"1,002,177",Ethyl Alcohol
"1,002,177",Ethyl Alcohol
"1,006,138",Ethyl Alcohol
"1,006,138",Ethyl Alcohol
"1,006,138",Ethyl Alcohol
"1,006,138",Ethyl Alcohol
"1,006,138",Ethyl Alcohol
"1,003,834",Ethyl Alcohol
"1,003,834",Ethyl Alcohol
"1,003,834",Ethyl Alcohol
"1,003,834",Ethyl Alcohol
"1,003,834",Ethyl Alcohol
"1,003,837",Ethyl Alcohol
"1,003,837",Ethyl Alcohol
"1,003,837",Ethyl Alcohol
"1,003,837",Ethyl Alcohol
"1,003,837",Ethyl Alcohol
"1,004,765",Ethyl Alcohol
"1,004,765",Ethyl Alcohol
"1,004,765",Ethyl Alcohol
"1,004,765",Ethyl Alcohol
"1,004,765",Ethyl Alcohol
"1,000,413",Ethyl Alcohol
"1,000,413",Ethyl Alcohol
"1,000,413",Ethyl Alcohol
"1,000,413",Ethyl Alcohol
"1,000,413",Ethyl Alcohol
"1,004,079",Ethyl Alcohol
"1,004,079",Ethyl Alcohol
"1,004,079",Ethyl Alcohol
"1,004,079",Ethyl Alcohol
"1,004,079",Ethyl Alcohol
"1,004,818",Ethyl Alcohol
"1,004,818",Ethyl Alcohol
"1,004,818",Ethyl Alcohol
"1,004,818",Ethyl Alcohol
"1,004,818",Ethyl Alcohol
"1,006,022",Ethyl Alcohol
"1,006,022",Ethyl Alcohol
"1,006,022",Ethyl Alcohol
"1,006,022",Ethyl Alcohol
"1,006,022",Ethyl Alcohol
"1,004,668",Ethyl Alcohol
"1,004,668",Ethyl Alcohol
"1,004,668",Ethyl Alcohol
"1,004,668",Ethyl Alcohol
"1,004,668",Ethyl Alcohol
"1,003,714",Ethyl Alcohol
"1,003,714",Ethyl Alcohol
"1,003,714",Ethyl Alcohol
"1,003,714",Ethyl Alcohol
"1,003,714",Ethyl Alcohol
"1,006,534",Ethyl Alcohol
"1,006,534",Ethyl Alcohol
"1,006,534",Ethyl Alcohol
"1,006,534",Ethyl Alcohol
"1,006,534",Ethyl Alcohol
"1,001,967",Ethyl Alcohol
"1,001,967",Ethyl Alcohol
"1,001,967",Ethyl Alcohol
"1,001,967",Ethyl Alcohol
"1,001,967",Ethyl Alcohol
"1,005,369",Ethyl Alcohol
"1,005,369",Ethyl Alcohol
"1,005,369",Ethyl Alcohol
"1,005,369",Ethyl Alcohol
"1,005,369",Ethyl Alcohol
"1,005,149",Ethyl Alcohol
"1,005,149",Ethyl Alcohol
"1,005,149",Ethyl Alcohol
"1,005,149",Ethyl Alcohol
"1,005,149",Ethyl Alcohol
"1,006,863",Ethyl Alcohol
"1,006,863",Ethyl Alcohol
"1,006,863",Ethyl Alcohol
"1,006,863",Ethyl Alcohol
"1,006,863",Ethyl Alcohol
"1,003,970",Ethyl Alcohol
"1,003,970",Ethyl Alcohol
"1,003,970",Ethyl Alcohol
"1,003,970",Ethyl Alcohol
"1,003,970",Ethyl Alcohol
"1,002,962",Ethyl Alcohol
"1,002,962",Ethyl Alcohol
"1,002,962",Ethyl Alcohol
"1,002,962",Ethyl Alcohol
"1,002,962",Ethyl Alcohol
"1,001,143",Ethyl Alcohol
"1,001,143",Ethyl Alcohol
"1,001,143",Ethyl Alcohol
"1,001,143",Ethyl Alcohol
"1,001,143",Ethyl Alcohol
"1,003,282",Ethyl Alcohol
"1,003,282",Ethyl Alcohol
"1,003,282",Ethyl Alcohol
"1,003,282",Ethyl Alcohol
"1,003,282",Ethyl Alcohol
"1,005,278",Ethyl Alcohol
"1,005,278",Ethyl Alcohol
"1,005,278",Ethyl Alcohol
"1,005,278",Ethyl Alcohol
"1,005,278",Ethyl Alcohol
"1,001,723",Ethyl Alcohol
"1,001,723",Ethyl Alcohol
"1,001,723",Ethyl Alcohol
"1,001,723",Ethyl Alcohol
"1,001,723",Ethyl Alcohol
"1,005,382",Ethyl Alcohol
"1,005,382",Ethyl Alcohol
"1,005,382",Ethyl Alcohol
"1,005,382",Ethyl Alcohol
"1,005,382",Ethyl Alcohol
"1,005,353",Ethyl Alcohol
"1,005,353",Ethyl Alcohol
"1,005,353",Ethyl Alcohol
"1,005,353",Ethyl Alcohol
"1,005,353",Ethyl Alcohol
"1,005,322",Ethyl Alcohol
"1,005,322",Ethyl Alcohol
"1,005,322",Ethyl Alcohol
"1,005,322",Ethyl Alcohol
"1,005,322",Ethyl Alcohol
"1,006,825",Ethyl Alcohol
"1,006,825",Ethyl Alcohol
"1,006,825",Ethyl Alcohol
"1,006,825",Ethyl Alcohol
"1,006,825",Ethyl Alcohol
"1,004,584",Ethyl Alcohol
"1,004,584",Ethyl Alcohol
"1,004,584",Ethyl Alcohol
"1,004,584",Ethyl Alcohol
"1,004,584",Ethyl Alcohol
"1,002,083",Ethyl Alcohol
"1,002,083",Ethyl Alcohol
"1,002,083",Ethyl Alcohol
"1,002,083",Ethyl Alcohol
"1,002,083",Ethyl Alcohol
"1,011,627",Ethyl Alcohol
"1,011,627",Ethyl Alcohol
"1,011,627",Ethyl Alcohol
"1,011,627",Ethyl Alcohol
"1,011,627",Ethyl Alcohol
"1,002,995",Ethyl Alcohol
"1,002,995",Ethyl Alcohol
"1,002,995",Ethyl Alcohol
"1,002,995",Ethyl Alcohol
"1,002,995",Ethyl Alcohol
"1,007,263",Ethyl Alcohol
"1,007,263",Ethyl Alcohol
"1,007,263",Ethyl Alcohol
"1,007,263",Ethyl Alcohol
"1,007,263",Ethyl Alcohol
"1,002,909",Ethyl Alcohol
"1,002,909",Ethyl Alcohol
"1,002,909",Ethyl Alcohol
"1,002,909",Ethyl Alcohol
"1,002,909",Ethyl Alcohol
"1,007,264",Ethyl Alcohol
"1,007,264",Ethyl Alcohol
"1,007,264",Ethyl Alcohol
"1,007,264",Ethyl Alcohol
"1,007,264",Ethyl Alcohol
"1,005,476",Ethyl Alcohol
"1,005,476",Ethyl Alcohol
"1,005,476",Ethyl Alcohol
"1,005,476",Ethyl Alcohol
"1,005,476",Ethyl Alcohol
"1,002,148",Ethyl Alcohol
"1,002,148",Ethyl Alcohol
"1,002,148",Ethyl Alcohol
"1,002,148",Ethyl Alcohol
"1,002,148",Ethyl Alcohol
"1,011,065",Ethyl Alcohol
"1,011,065",Ethyl Alcohol
"1,011,065",Ethyl Alcohol
"1,011,065",Ethyl Alcohol
"1,011,065",Ethyl Alcohol
"1,006,662",Ethyl Alcohol
"1,006,662",Ethyl Alcohol
"1,006,662",Ethyl Alcohol
"1,006,662",Ethyl Alcohol
"1,006,662",Ethyl Alcohol
"1,002,662",Ethyl Alcohol
"1,002,662",Ethyl Alcohol
"1,002,662",Ethyl Alcohol
"1,002,662",Ethyl Alcohol
"1,002,662",Ethyl Alcohol
"1,004,039",Ethyl Alcohol
"1,004,039",Ethyl Alcohol
"1,004,039",Ethyl Alcohol
"1,004,039",Ethyl Alcohol
"1,004,039",Ethyl Alcohol
"1,007,730",Ethyl Alcohol
"1,007,730",Ethyl Alcohol
"1,007,730",Ethyl Alcohol
"1,007,730",Ethyl Alcohol
"1,007,730",Ethyl Alcohol
"1,005,969",Ethyl Alcohol
"1,005,969",Ethyl Alcohol
"1,005,969",Ethyl Alcohol
"1,005,969",Ethyl Alcohol
"1,005,969",Ethyl Alcohol
"1,006,030",Ethyl Alcohol
"1,006,030",Ethyl Alcohol
"1,006,030",Ethyl Alcohol
"1,006,030",Ethyl Alcohol
"1,006,030",Ethyl Alcohol
"1,002,349",Ethyl Alcohol
"1,002,349",Ethyl Alcohol
"1,002,349",Ethyl Alcohol
"1,002,349",Ethyl Alcohol
"1,002,349",Ethyl Alcohol
"1,002,989",Ethyl Alcohol
"1,002,989",Ethyl Alcohol
"1,002,989",Ethyl Alcohol
"1,002,989",Ethyl Alcohol
"1,002,989",Ethyl Alcohol
"1,003,422",Ethyl Alcohol
"1,003,422",Ethyl Alcohol
"1,003,422",Ethyl Alcohol
"1,003,422",Ethyl Alcohol
"1,003,422",Ethyl Alcohol
"1,004,799",Ethyl Alcohol
"1,004,799",Ethyl Alcohol
"1,004,799",Ethyl Alcohol
"1,004,799",Ethyl Alcohol
"1,004,799",Ethyl Alcohol
"1,004,731",Ethyl Alcohol
"1,004,731",Ethyl Alcohol
"1,004,731",Ethyl Alcohol
"1,004,731",Ethyl Alcohol
"1,004,731",Ethyl Alcohol
"1,006,084",Ethyl Alcohol
"1,006,084",Ethyl Alcohol
"1,006,084",Ethyl Alcohol
"1,006,084",Ethyl Alcohol
"1,006,084",Ethyl Alcohol
"1,011,577",Ethyl Alcohol
"1,011,577",Ethyl Alcohol
"1,011,577",Ethyl Alcohol
"1,011,577",Ethyl Alcohol
"1,011,577",Ethyl Alcohol
"1,009,523",Ethyl Alcohol
"1,009,523",Ethyl Alcohol
"1,009,523",Ethyl Alcohol
"1,009,523",Ethyl Alcohol
"1,009,523",Ethyl Alcohol
"1,000,352",Ethyl Alcohol
"1,000,352",Ethyl Alcohol
"1,000,352",Ethyl Alcohol
"1,000,352",Ethyl Alcohol
"1,000,352",Ethyl Alcohol
"1,004,984",Ethyl Alcohol
"1,004,984",Ethyl Alcohol
"1,004,984",Ethyl Alcohol
"1,004,984",Ethyl Alcohol
"1,004,984",Ethyl Alcohol
"1,011,656",Ethyl Alcohol
"1,011,656",Ethyl Alcohol
"1,011,656",Ethyl Alcohol
"1,011,656",Ethyl Alcohol
"1,011,656",Ethyl Alcohol
"1,006,672",Ethyl Alcohol
"1,006,672",Ethyl Alcohol
"1,006,672",Ethyl Alcohol
"1,006,672",Ethyl Alcohol
"1,006,672",Ethyl Alcohol
"1,011,915",Ethyl Alcohol
"1,011,915",Ethyl Alcohol
"1,011,915",Ethyl Alcohol
"1,011,915",Ethyl Alcohol
"1,011,915",Ethyl Alcohol
"1,004,103",Ethyl Alcohol
"1,004,103",Ethyl Alcohol
"1,004,103",Ethyl Alcohol
"1,004,103",Ethyl Alcohol
"1,004,103",Ethyl Alcohol
"1,000,063",Ethyl Alcohol
"1,000,063",Ethyl Alcohol
"1,000,063",Ethyl Alcohol
"1,000,063",Ethyl Alcohol
"1,000,063",Ethyl Alcohol
"1,002,505",Ethyl Alcohol
"1,002,505",Ethyl Alcohol
"1,002,505",Ethyl Alcohol
"1,002,505",Ethyl Alcohol
"1,002,505",Ethyl Alcohol
"1,001,677",Ethyl Alcohol
"1,001,677",Ethyl Alcohol
"1,001,677",Ethyl Alcohol
"1,001,677",Ethyl Alcohol
"1,001,677",Ethyl Alcohol
"1,004,490",Ethyl Alcohol
"1,004,490",Ethyl Alcohol
"1,004,490",Ethyl Alcohol
"1,004,490",Ethyl Alcohol
"1,004,490",Ethyl Alcohol
"1,004,792",Ethyl Alcohol
"1,004,792",Ethyl Alcohol
"1,004,792",Ethyl Alcohol
"1,004,792",Ethyl Alcohol
"1,004,792",Ethyl Alcohol
"1,006,007",Ethyl Alcohol
"1,006,007",Ethyl Alcohol
"1,006,007",Ethyl Alcohol
"1,006,007",Ethyl Alcohol
"1,006,007",Ethyl Alcohol
"1,007,110",Ethyl Alcohol
"1,007,110",Ethyl Alcohol
"1,007,110",Ethyl Alcohol
"1,007,110",Ethyl Alcohol
"1,007,110",Ethyl Alcohol
"1,006,055",Ethyl Alcohol
"1,006,055",Ethyl Alcohol
"1,006,055",Ethyl Alcohol
"1,006,055",Ethyl Alcohol
"1,006,055",Ethyl Alcohol
"1,002,926",Ethyl Alcohol
"1,002,926",Ethyl Alcohol
"1,002,926",Ethyl Alcohol
"1,002,926",Ethyl Alcohol
"1,002,926",Ethyl Alcohol
"1,002,138",Ethyl Alcohol
"1,002,138",Ethyl Alcohol
"1,002,138",Ethyl Alcohol
"1,002,138",Ethyl Alcohol
"1,002,138",Ethyl Alcohol
"1,006,552",Ethyl Alcohol
"1,006,552",Ethyl Alcohol
"1,006,552",Ethyl Alcohol
"1,006,552",Ethyl Alcohol
"1,006,552",Ethyl Alcohol
"1,002,379",Ethyl Alcohol
"1,002,379",Ethyl Alcohol
"1,002,379",Ethyl Alcohol
"1,002,379",Ethyl Alcohol
"1,002,379",Ethyl Alcohol
"1,003,498",Ethyl Alcohol
"1,003,498",Ethyl Alcohol
"1,003,498",Ethyl Alcohol
"1,003,498",Ethyl Alcohol
"1,003,498",Ethyl Alcohol
"1,000,405",Ethyl Alcohol
"1,000,405",Ethyl Alcohol
"1,000,405",Ethyl Alcohol
"1,000,405",Ethyl Alcohol
"1,000,405",Ethyl Alcohol
"1,000,872",Ethyl Alcohol
"1,000,872",Ethyl Alcohol
"1,000,872",Ethyl Alcohol
"1,000,872",Ethyl Alcohol
"1,000,872",Ethyl Alcohol
"1,002,560",Ethyl Alcohol
"1,002,560",Ethyl Alcohol
"1,002,560",Ethyl Alcohol
"1,002,560",Ethyl Alcohol
"1,002,560",Ethyl Alcohol
"1,002,690",Ethyl Alcohol
"1,002,690",Ethyl Alcohol
"1,002,690",Ethyl Alcohol
"1,002,690",Ethyl Alcohol
"1,002,690",Ethyl Alcohol
"1,002,073",Ethyl Alcohol
"1,002,073",Ethyl Alcohol
"1,002,073",Ethyl Alcohol
"1,002,073",Ethyl Alcohol
"1,002,073",Ethyl Alcohol
"1,005,051",Ethyl Alcohol
"1,005,051",Ethyl Alcohol
"1,005,051",Ethyl Alcohol
"1,005,051",Ethyl Alcohol
"1,005,051",Ethyl Alcohol
"1,006,936",Ethyl Alcohol
"1,006,936",Ethyl Alcohol
"1,006,936",Ethyl Alcohol
"1,006,936",Ethyl Alcohol
"1,006,936",Ethyl Alcohol
"1,004,702",Ethyl Alcohol
"1,004,702",Ethyl Alcohol
"1,004,702",Ethyl Alcohol
"1,004,702",Ethyl Alcohol
"1,004,702",Ethyl Alcohol
"1,004,228",Ethyl Alcohol
"1,004,228",Ethyl Alcohol
"1,004,228",Ethyl Alcohol
"1,004,228",Ethyl Alcohol
"1,004,228",Ethyl Alcohol
"1,003,924",Ethyl Alcohol
"1,003,924",Ethyl Alcohol
"1,003,924",Ethyl Alcohol
"1,003,924",Ethyl Alcohol
"1,003,924",Ethyl Alcohol
"1,006,203",Ethyl Alcohol
"1,006,203",Ethyl Alcohol
"1,006,203",Ethyl Alcohol
"1,006,203",Ethyl Alcohol
"1,006,203",Ethyl Alcohol
"1,003,573",Ethyl Alcohol
"1,003,573",Ethyl Alcohol
"1,003,573",Ethyl Alcohol
"1,003,573",Ethyl Alcohol
"1,003,573",Ethyl Alcohol
"1,005,020",Ethyl Alcohol
"1,005,020",Ethyl Alcohol
"1,005,020",Ethyl Alcohol
"1,005,020",Ethyl Alcohol
"1,005,020",Ethyl Alcohol
"1,004,902",Ethyl Alcohol
"1,004,902",Ethyl Alcohol
"1,004,902",Ethyl Alcohol
"1,004,902",Ethyl Alcohol
"1,004,902",Ethyl Alcohol
"1,006,114",Ethyl Alcohol
"1,006,114",Ethyl Alcohol
"1,006,114",Ethyl Alcohol
"1,006,114",Ethyl Alcohol
"1,006,114",Ethyl Alcohol
"1,007,819",Ethyl Alcohol
"1,007,819",Ethyl Alcohol
"1,007,819",Ethyl Alcohol
"1,007,819",Ethyl Alcohol
"1,007,819",Ethyl Alcohol
"1,000,466",Ethyl Alcohol
"1,000,466",Ethyl Alcohol
"1,000,466",Ethyl Alcohol
"1,000,466",Ethyl Alcohol
"1,000,466",Ethyl Alcohol
"1,005,386",Ethyl Alcohol
"1,005,386",Ethyl Alcohol
"1,005,386",Ethyl Alcohol
"1,005,386",Ethyl Alcohol
"1,005,386",Ethyl Alcohol
"1,004,761",Ethyl Alcohol
"1,004,761",Ethyl Alcohol
"1,004,761",Ethyl Alcohol
"1,004,761",Ethyl Alcohol
"1,004,761",Ethyl Alcohol
"1,005,170",Ethyl Alcohol
"1,005,170",Ethyl Alcohol
"1,005,170",Ethyl Alcohol
"1,005,170",Ethyl Alcohol
"1,005,170",Ethyl Alcohol
"1,003,377",Ethyl Alcohol
"1,003,377",Ethyl Alcohol
"1,003,377",Ethyl Alcohol
"1,003,377",Ethyl Alcohol
"1,003,377",Ethyl Alcohol
"1,006,946",Ethyl Alcohol
"1,006,946",Ethyl Alcohol
"1,006,946",Ethyl Alcohol
"1,006,946",Ethyl Alcohol
"1,006,946",Ethyl Alcohol
"1,002,809",Ethyl Alcohol
"1,002,809",Ethyl Alcohol
"1,002,809",Ethyl Alcohol
"1,002,809",Ethyl Alcohol
"1,002,809",Ethyl Alcohol
"1,006,942",Ethyl Alcohol
"1,006,942",Ethyl Alcohol
"1,006,942",Ethyl Alcohol
"1,006,942",Ethyl Alcohol
"1,006,942",Ethyl Alcohol
"1,001,865",Ethyl Alcohol
"1,001,865",Ethyl Alcohol
"1,001,865",Ethyl Alcohol
"1,001,865",Ethyl Alcohol
"1,001,865",Ethyl Alcohol
"1,000,415",Ethyl Alcohol
"1,000,415",Ethyl Alcohol
"1,000,415",Ethyl Alcohol
"1,000,415",Ethyl Alcohol
"1,000,415",Ethyl Alcohol
"1,000,634",Ethyl Alcohol
"1,000,634",Ethyl Alcohol
"1,000,634",Ethyl Alcohol
"1,000,634",Ethyl Alcohol
"1,000,634",Ethyl Alcohol
"1,001,831",Ethyl Alcohol
"1,001,831",Ethyl Alcohol
"1,001,831",Ethyl Alcohol
"1,001,831",Ethyl Alcohol
"1,001,831",Ethyl Alcohol
"1,001,071",Ethyl Alcohol
"1,001,071",Ethyl Alcohol
"1,001,071",Ethyl Alcohol
"1,001,071",Ethyl Alcohol
"1,001,071",Ethyl Alcohol
"1,005,727",Ethyl Alcohol
"1,005,727",Ethyl Alcohol
"1,005,727",Ethyl Alcohol
"1,005,727",Ethyl Alcohol
"1,005,727",Ethyl Alcohol
"1,007,262",Ethyl Alcohol
"1,007,262",Ethyl Alcohol
"1,007,262",Ethyl Alcohol
"1,007,262",Ethyl Alcohol
"1,007,262",Ethyl Alcohol
"1,007,093",Ethyl Alcohol
"1,007,093",Ethyl Alcohol
"1,007,093",Ethyl Alcohol
"1,007,093",Ethyl Alcohol
"1,007,093",Ethyl Alcohol
"1,004,608",Ethyl Alcohol
"1,004,608",Ethyl Alcohol
"1,004,608",Ethyl Alcohol
"1,004,608",Ethyl Alcohol
"1,004,608",Ethyl Alcohol
"1,005,526",Ethyl Alcohol
"1,005,526",Ethyl Alcohol
"1,005,526",Ethyl Alcohol
"1,005,526",Ethyl Alcohol
"1,005,526",Ethyl Alcohol
"1,002,703",Ethyl Alcohol
"1,002,703",Ethyl Alcohol
"1,002,703",Ethyl Alcohol
"1,002,703",Ethyl Alcohol
"1,002,703",Ethyl Alcohol
"1,007,764",Ethyl Alcohol
"1,007,764",Ethyl Alcohol
"1,007,764",Ethyl Alcohol
"1,007,764",Ethyl Alcohol
"1,007,764",Ethyl Alcohol
"1,000,857",Ethyl Alcohol
"1,000,857",Ethyl Alcohol
"1,000,857",Ethyl Alcohol
"1,000,857",Ethyl Alcohol
"1,000,857",Ethyl Alcohol
"1,005,115",Ethyl Alcohol
"1,005,115",Ethyl Alcohol
"1,005,115",Ethyl Alcohol
"1,005,115",Ethyl Alcohol
"1,005,115",Ethyl Alcohol
"1,011,661",Ethyl Alcohol
"1,011,661",Ethyl Alcohol
"1,011,661",Ethyl Alcohol
"1,011,661",Ethyl Alcohol
"1,011,661",Ethyl Alcohol
"1,010,679",Ethyl Alcohol
"1,010,679",Ethyl Alcohol
"1,010,679",Ethyl Alcohol
"1,010,679",Ethyl Alcohol
"1,010,679",Ethyl Alcohol
"1,003,907",Ethyl Alcohol
"1,003,907",Ethyl Alcohol
"1,003,907",Ethyl Alcohol
"1,003,907",Ethyl Alcohol
"1,003,907",Ethyl Alcohol
"1,007,063",Ethyl Alcohol
"1,007,063",Ethyl Alcohol
"1,007,063",Ethyl Alcohol
"1,007,063",Ethyl Alcohol
"1,007,063",Ethyl Alcohol
"1,003,150",Ethyl Alcohol
"1,003,150",Ethyl Alcohol
"1,003,150",Ethyl Alcohol
"1,003,150",Ethyl Alcohol
"1,003,150",Ethyl Alcohol
"1,007,809",Ethyl Alcohol
"1,007,809",Ethyl Alcohol
"1,007,809",Ethyl Alcohol
"1,007,809",Ethyl Alcohol
"1,007,809",Ethyl Alcohol
"1,006,490",Ethyl Alcohol
"1,006,490",Ethyl Alcohol
"1,006,490",Ethyl Alcohol
"1,006,490",Ethyl Alcohol
"1,006,490",Ethyl Alcohol
"1,010,607",Ethyl Alcohol
"1,010,607",Ethyl Alcohol
"1,010,607",Ethyl Alcohol
"1,010,607",Ethyl Alcohol
"1,010,607",Ethyl Alcohol
"1,007,830",Ethyl Alcohol
"1,007,830",Ethyl Alcohol
"1,007,830",Ethyl Alcohol
"1,007,830",Ethyl Alcohol
"1,007,830",Ethyl Alcohol
"1,004,091",Ethyl Alcohol
"1,004,091",Ethyl Alcohol
"1,004,091",Ethyl Alcohol
"1,004,091",Ethyl Alcohol
"1,004,091",Ethyl Alcohol
"1,005,929",Ethyl Alcohol
"1,005,929",Ethyl Alcohol
"1,005,929",Ethyl Alcohol
"1,005,929",Ethyl Alcohol
"1,005,929",Ethyl Alcohol
"1,007,525",Ethyl Alcohol
"1,007,525",Ethyl Alcohol
"1,007,525",Ethyl Alcohol
"1,007,525",Ethyl Alcohol
"1,007,525",Ethyl Alcohol
"1,010,658",Ethyl Alcohol
"1,010,658",Ethyl Alcohol
"1,010,658",Ethyl Alcohol
"1,010,658",Ethyl Alcohol
"1,010,658",Ethyl Alcohol
"1,004,230",Ethyl Alcohol
"1,004,230",Ethyl Alcohol
"1,004,230",Ethyl Alcohol
"1,004,230",Ethyl Alcohol
"1,004,230",Ethyl Alcohol
"1,002,950",Ethyl Alcohol
"1,002,950",Ethyl Alcohol
"1,002,950",Ethyl Alcohol
"1,002,950",Ethyl Alcohol
"1,002,950",Ethyl Alcohol
"1,001,157",Ethyl Alcohol
"1,001,157",Ethyl Alcohol
"1,001,157",Ethyl Alcohol
"1,001,157",Ethyl Alcohol
"1,001,157",Ethyl Alcohol
"1,006,694",Ethyl Alcohol
"1,006,694",Ethyl Alcohol
"1,006,694",Ethyl Alcohol
"1,006,694",Ethyl Alcohol
"1,006,694",Ethyl Alcohol
"1,004,713",Ethyl Alcohol
"1,004,713",Ethyl Alcohol
"1,004,713",Ethyl Alcohol
"1,004,713",Ethyl Alcohol
"1,004,713",Ethyl Alcohol
"1,005,960",Ethyl Alcohol
"1,005,960",Ethyl Alcohol
"1,005,960",Ethyl Alcohol
"1,005,960",Ethyl Alcohol
"1,005,960",Ethyl Alcohol
"1,004,331",Ethyl Alcohol
"1,004,331",Ethyl Alcohol
"1,004,331",Ethyl Alcohol
"1,004,331",Ethyl Alcohol
"1,004,331",Ethyl Alcohol
"1,002,067",Ethyl Alcohol
"1,002,067",Ethyl Alcohol
"1,002,067",Ethyl Alcohol
"1,002,067",Ethyl Alcohol
"1,002,067",Ethyl Alcohol
"1,002,865",Ethyl Alcohol
"1,002,865",Ethyl Alcohol
"1,002,865",Ethyl Alcohol
"1,002,865",Ethyl Alcohol
"1,002,865",Ethyl Alcohol
"1,001,678",Ethyl Alcohol
"1,001,678",Ethyl Alcohol
"1,001,678",Ethyl Alcohol
"1,001,678",Ethyl Alcohol
"1,001,678",Ethyl Alcohol
"1,007,847",Ethyl Alcohol
"1,007,847",Ethyl Alcohol
"1,007,847",Ethyl Alcohol
"1,007,847",Ethyl Alcohol
